크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 10월 10일,본오동,멕시카나-안산고잔점,he**님,2021년 10월 10일,양념치킨/1(사이드메뉴 추가(체다치즈볼)),너무 맛있어요~ 양념 최고입니다,5,5,5,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,https://rev-static.yogiyo.co.kr/f78f1c5091896666a9e1f7a56584a375_tn.jpg
2021년 10월 10일,본오동,멕시카나-안산고잔점,le**님,2021년 10월 10일,순살강정치킨/1,존맛탱 이네요 개꿀맛,5,5,3,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,https://rev-static.yogiyo.co.kr/165cda819c28729213ada6fe94fbbcba_tn.jpg
2021년 10월 10일,본오동,멕시카나-안산고잔점,in**님,2021년 10월 10일,순살강정치킨/1,배송도 빠르고 맛이 있어요 바삭바삭이번엔 좀 눅눅하게 오긴 했어요ㅠ,5,5,5,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,https://rev-static.yogiyo.co.kr/8912f956ee6a0d641af4425d03989cf4_tn.jpg
2021년 10월 10일,본오동,멕시카나-안산고잔점,dl**님,2021년 10월 10일,순살허니벌꿀치킨/1,그럭 저럭 괜찮았는데 양이 너무 많아서 턱이 아파요 ㅋㅋㅋㅋ,4,5,5,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,https://rev-static.yogiyo.co.kr/268fcddb26f3ff73f261d9e65ea83c96_tn.jpg
2021년 10월 10일,본오동,멕시카나-안산고잔점,ju**님,2021년 10월 10일,후라이드치킨/1,바삭바삭한 맛에양도 많아서 잘먹었어요감사합니다,5,5,5,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,https://rev-static.yogiyo.co.kr/4420c679e633c995170392c48728990a_tn.jpg
2021년 10월 10일,본오동,멕시카나-안산고잔점,dj**님,2021년 10월 10일,후라이드치킨/1(소스 추가(불닭마요소스（매콤고소）)),튀김이 바싹하네요기름도 깨끗한거같고  조각도 크지않아 좋아요맛있게 먹었어요~,5,3,3,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,https://rev-static.yogiyo.co.kr/f905c3ef7ec70b466a43ef018f7637af_tn.jpg
2021년 10월 10일,본오동,멕시카나-안산고잔점,sz**님,2021년 10월 10일,뿌리고（매콤달콤한맛）/1,너무 맛있어요^^ㅎㅎ 다음에 또 시켜 먹을게요^^~,5,5,5,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,이미지는 없어요
2021년 10월 10일,본오동,멕시카나-안산고잔점,tm**님,2021년 10월 10일,멕시콤보（다리＋날개）/1,맛있게 잘 묵였읍니닷,5,5,5,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,https://rev-static.yogiyo.co.kr/aae219c2d7cdc376030266f31302ba6a_tn.jpg
2021년 10월 10일,본오동,멕시카나-안산고잔점,eu**님,2021년 10월 10일,순살뿌리고（매콤달콤한맛）/1,맛잇게 잘먹었습니다~!!,5,5,5,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,https://rev-static.yogiyo.co.kr/15e2583136e897242748df72e56ea91b_tn.jpg
2021년 10월 10일,본오동,멕시카나-안산고잔점,nj**님,2021년 10월 10일,순살강정치킨/1,그 맛있다는 멕시카나 순살강정 이번에 첨 먹어보는데 진짜 너무 맛있어요다음에도 또 시킬듯,5,5,0,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,https://rev-static.yogiyo.co.kr/386ab0bbc2596b6a8be1b134b3b73bc4_tn.jpg
2021년 10월 10일,본오동,멕시카나-안산고잔점,hn**님,2021년 10월 10일,땡초치킨/1,항상 따뜻하고 바삭하게 와요 맛있게 먹었습니다,5,5,5,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,https://rev-static.yogiyo.co.kr/cfe0057844fc622cf133eef5aeadb532_tn.jpg
2021년 10월 10일,본오동,멕시카나-안산고잔점,nj**님,2021년 10월 10일,모두의마요치킨/1,모두의마요 첨먹어보는데 완전 맛있어요다음에도 시켜먹을 맛!,5,5,0,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,이미지는 없어요
2021년 10월 10일,본오동,멕시카나-안산고잔점,si**님,2021년 10월 10일,"반반치킨/1(반반 선택(양념치킨 반,뿌리고（매콤달콤한맛） 반))",구 치토스 치킨 맛있어요다른 맛도 먹어보고 싶어요,5,5,5,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,https://rev-static.yogiyo.co.kr/aef3c1dfcffa3c1daff3bf6d974baa98_tn.jpg
2021년 10월 10일,본오동,멕시카나-안산고잔점,zf**님,2021년 10월 10일,"순살반반/1(순살반반 선택(순살양념치킨 반,순살뿌리고（오리지널） 반))",약간 축축했지만 존맛탱,5,5,5,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,이미지는 없어요
2021년 10월 10일,본오동,멕시카나-안산고잔점,su**님,2021년 10월 10일,후라이드치킨/1,바삭바삭 간도 따지않고 맞게 와서 아이들이 맛있게 먹었어요. 잘 먹었습니다.,5,5,5,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,https://rev-static.yogiyo.co.kr/cce88e749dc0f182193c8ddcd20fc12e_tn.jpg
2021년 10월 10일,본오동,멕시카나-안산고잔점,ba**님,2021년 10월 10일,"반반치킨/1(반반 선택(후라이드 반,간장 반))",늘 변함없는 맛. 며칠 지나면 또 생각나는 맛,5,5,5,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,이미지는 없어요
2021년 10월 10일,본오동,멕시카나-안산고잔점,sp**님,2021년 10월 10일,후라이드치킨/1,멕시카나 안산 고잔점 너무 맛있어요처음 주문했는데 기름도 너무 깨끗한 황금치킨이 왔네요 체인점도 지점 실력차이 너무 큰데여기 닭도 넘 싱싱하고 바삭바삭 깨끗한기름에 적당히 튀겨지고 최고네요또 주문할게요번창하시길 기원합니다 ♡,5,5,5,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,https://rev-static.yogiyo.co.kr/1e2dee7c826d957920f0998c80a60889_tn.jpg
2021년 10월 10일,본오동,멕시카나-안산고잔점,ha**님,2021년 10월 10일,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",맛있게잘먹었습니다역시 믿고먹는 멕시카나!!,5,5,5,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,이미지는 없어요
2021년 10월 9일,본오동,멕시카나-안산고잔점,dk**님,2021년 10월 9일,반반치킨（후라이드＋양념）/1,할인기간인데도 배달빠르고 완전 갓 한 바삭바삭한 치킨 받았어요!맥시카나 치킨이 이렇게 맛있었나싶네요!느끼하지도 않고 진짜 맛나요!!!,5,5,5,다리수술로 인하여 월월일까지 휴무하게되어 알려드림니다월일부터정상 영업합니다멕시카나 안산고잔점을 찾아주시고 리뷰 남겨주셔서 대단히 감사드립니다멕시카나의 자부심과 긍지는 모든육계와 부자재을 년동안 오로지 고객님들의 맛춤입맛에 맞는 먹거리을 제공하는 것만 고민 고집하는 본사로부터 공급받아 사용하고 있음을 알려드리며 본사레시피 철저한 준수로멕시카나은 고객님들께 사랑받고 있습니다,https://rev-static.yogiyo.co.kr/d6c0b15e0aa2f3fa212deab1da15d26e_tn.jpg
