크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 9월 30일,사동,BHC-안산사동점,79**님,2021년 9월 30일,뿌링클 스틱/1,맛있게잘먹었습니다ㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/aa4e221c670a0a1f6c4dc185c72e3542_tn.jpg
2021년 9월 29일,사동,BHC-안산사동점,ho**님,2021년 9월 29일,"포테킹 후라이드 콤보/1(변경&추가(뿌링뿌링소스 추가,스윗하바네로소스),디저트(빨간소떡,케이준프라이,뿌링치즈스틱))",맛있어요.사장님도 친절하세요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 9월 29일,사동,BHC-안산사동점,co**님,2021년 9월 29일,뿌링맵소킹 콤보/1,가게는 항상 빠로고 맛 좋아요! 근데… 뿌링맵소킹은 처음인데요… 너무 짜고 너무 맵고 먹다가 누구 주고 싶은 치킨은 처음이에요…. 매운거 즐기시는 사람들은 좋아할 것 같은데 어린 아이들과 같이 먹을거면 삼가하시길… 그냥 뿌링클 시킬걸ㅠㅠㅠ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 9월 28일,사동,BHC-안산사동점,jj**님,2021년 9월 28일,뿌링클 콤보＋치즈볼/1,가까이 있어서 배달이지만 홀에서 먹는것 처럼 엄청 뜨거워요.저희 고딩 아들 최애 메뉴가 뿌링클인데 눅눅하지 않게 맛있게 먹을수 있어 좋습니다.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 9월 28일,사동,BHC-안산사동점,gg**님,2021년 9월 28일,맛초킹/1,첨 먹어보는 맛초킹~맛있게 잘 먹었어요^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/84aa62d489cc049af9760575aba11463_tn.jpg
2021년 9월 28일,사동,BHC-안산사동점,ka**님,2021년 9월 28일,뿌링클（반）＋치즈볼/1,잘먹었습니다역시 뿌링클 맛있네요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/799c7cb6194350e33636e6a92f9314dc_tn.jpg
2021년 9월 27일,사동,BHC-안산사동점,ki**님,2021년 9월 27일,"뿌링클/1,핫후라이드/1",bhc치킨 맛있어서 자주 시켜 먹어요~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/445a6ab90fad7364a916cd4ffac97586_tn.jpg
2021년 9월 27일,사동,BHC-안산사동점,zn**님,2021년 9월 27일,핫후라이드/1,항상 맛집 최고~~~울가족 최애 닭♡,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6470edcce907e7edb69a8682669fff7f_tn.jpg
2021년 9월 27일,사동,BHC-안산사동점,co**님,2021년 9월 27일,후라이드 반／양념 반/1,튀김옷 짱맛있어요!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4c3cc503950cd4bc393be80fd1c61491_tn.jpg
2021년 9월 27일,사동,BHC-안산사동점,gr**님,2021년 9월 27일,포테킹 후라이드/1,포테킹 맛나요 행사자주해주세요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a0394cb96cf4cf2d2820896ef271012f_tn.jpg
2021년 9월 27일,사동,BHC-안산사동점,ge**님,2021년 9월 27일,후라이드 반／양념 반/1,배달빠르고 맛있어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/13e433afbaf537099ac9afcd4205eb62_tn.jpg
2021년 9월 27일,사동,BHC-안산사동점,ul**님,2021년 9월 27일,핫후라이드/1(옵션(콜라1.25L)),너무러무 맛이 있슴니다핫양념소스도 은근히매콤하니 맛납나다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/529fc359f00bce993627549f679defc1_tn.jpg
