크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2020년 9월 9일,본오동,뉴욕버거앤치킨-사동점,he**님,2020년 9월 9일,"통새우버거 세트/1(사이드선택(고구마스틱)),비프불고기버거 세트/1(추가선택메뉴(토마토,체다치즈),사이드선택(빅후렌치 후라이))","배달엄청빠르고 일단 두툼해서 놀라고, 맛에 더놀랐어요^^프렌츠프라이도 빅사이즈 비오는날 바삭하게 식감좋았구요 고구마스틱도 양많고 바삭했어요~케챂여러개주시고 캔콜라라 물탄콜라같지않아 넘넘 맛나게 잘먹었습니다. 무조건 찜입니다. 입맛없었는데 다먹어버린건 안비밀요ㅎㅎ양상추도 많이 들어가서 버거를 질질흘리며 먹었네요ㅎㅎㅎ또 올께용^^/",5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4e4ab5104d278ee01d23bc1695c3e53b_tn.jpg
2020년 9월 8일,본오동,뉴욕버거앤치킨-사동점,yo**님,2020년 9월 8일,"비프불고기버거/1,뉴욕버거 세트/1(사이드선택(빅후렌치 후라이)),치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이)),어니언링（8pc）/1",버거는 오자마자 흡입해서 사진이 읎네여^^;넘나 맛난거~~ 이제 버거는 뉴욕버거에서만 시켜먹는걸로,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2ec9971e31f5597168fc60dd2fd640ca_tn.jpg
2020년 9월 8일,본오동,뉴욕버거앤치킨-사동점,wk**님,2020년 9월 8일,"통새우버거 세트/1(사이드선택(빅후렌치 후라이)),뉴욕버거 세트/1(사이드선택(빅후렌치 후라이))",나이드신 친정엄마도 새우버거   맛있게 잘 드셨어요^아주 만족해 하셨습니다.올해93세  이시거든요^^ㅎㅎ그래서 전 더 행복하네요^^),5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 9월 6일,본오동,뉴욕버거앤치킨-사동점,ml**님,2020년 9월 6일,"통새우버거/1,뉴욕버거/1,뉴욕버거 오리지널/1,치킹버거（갈릭）/1",맛있어요따듯하게 바로해주셔서 더맛있어요,5,5,5,감사합니다고객님들 따뜻하게 드실수있게 항상노력하고있습니다주문즉시 조리하기때문에 배달이 밀릴시간이나 홀에 친구들이 많은 점심시간엔 다소 배달 지연될수있지만 찾아주시는 고객분들 실망시켜드리지않게 최선을다하겟습니다 ,https://rev-static.yogiyo.co.kr/ec0f30c4be01cc393212dcb24fd0b910_tn.jpg
2020년 9월 6일,본오동,뉴욕버거앤치킨-사동점,sh**님,2020년 9월 6일,"뉴욕버거/1,뉴욕버거 오리지널/1,아메리칸 치즈버거 세트/1(사이드선택(빅후렌치 후라이)),해쉬브라운 치킨버거 세트/1(사이드선택(빅후렌치 후라이)),케이준후렌치 후라이/3",버거속에 야채도 듬뿍 최고,5,5,5,감사합니다미췬듯이 오른 야채값이 후덜덜하지만 이럴때일수록 고객님들 신선한야채 듬뿍듬뿍드시라고 절대절대 신선한재료 아끼지않고 든든한 한끼로 찾아갈께요,https://rev-static.yogiyo.co.kr/d2fa7dec15624651bdb964266dda9b5e_tn.jpg
2020년 9월 6일,본오동,뉴욕버거앤치킨-사동점,go**님,2020년 9월 6일,"통새우버거 세트/1(사이드선택(빅후렌치 후라이)),아메리칸 치즈버거 세트/1(사이드선택(빅후렌치 후라이)),치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이))",배달도 빨랐고 맛도 있었어요.,5,5,5,감사합니다항상 고생해주시는 배달기사분들덕분에 고객분들 따뜻하게 버거드실수있게 항상 노력하고있습니다많은 이용부탁드려요,이미지는 없어요
2020년 9월 5일,본오동,뉴욕버거앤치킨-사동점,jy**님,2020년 9월 5일,"비프불고기버거/1(추가선택메뉴(토마토)),치킹버거（칠리）/1,투게더 box/1(치킹버거선택(치킹버거（칠리）),프라이즈 선택(더블치즈프라이즈))",빠르게 배달받고 맛있게 먹었어요..,5,5,5,감사합니다특정 시간대말고는 빠른배달로  고객분들이 좋아해주세요앞으로도 따뜻한버거 빠르게 받아드실수있도록 노력하겠습니다,이미지는 없어요
2020년 9월 5일,본오동,뉴욕버거앤치킨-사동점,bu**님,2020년 9월 5일,"치킹버거 세트（칠리）/1(사이드선택(케이준후렌치 후라이)),치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이))",배달도 빠르고 웬만한 버거집보다 괜찮네요,5,5,5,감사합니다한번드셔보신분들 다시찾아주시는 보람은 쵝오입니다매번  리뷰를 남겨주시지는않지만 항상찾아주시는 찐 단골분들 덕에 힘도나고요 고객분들 다양한 입맛을 다 맞출수는없지만 정식하게 신선한재료로 고개분들 음식 만들어드리도록 하겠습니다  많은이용부탁드려요,https://rev-static.yogiyo.co.kr/49336724451c87871e80cfffdc8a48e6_tn.jpg
2020년 9월 4일,본오동,뉴욕버거앤치킨-사동점,js**님,2020년 9월 4일,"더블 스테이크 버거/1(추가선택메뉴(베이컨,토마토,체다치즈)),비프불고기버거 세트/1(추가선택메뉴(토마토,체다치즈),사이드선택(빅후렌치 후라이))",배달대행쓰시는거죠? 방금 이상한경험을해서요.음식주문하면 배달원분들 전부 1층현관비번 잘누르고 오는데 이사람은 대뜸전화하더니 비밀번호를 물어보더라구요 그래서 개의치않고 비밀번호알려줫더니 다음부터는 비밀번호좀 적어놓으라면서 가르치려하더라구요? 그래서 다른사람들은 다열고온다 문제가있다면 음식점에서 안적어놓는거다 라고하고 음식을 받앗습니다 받고나니 영수증이 없네요 영수증에써잇을텐데..? 또 집주소는 어찌알고 현관앞에서 전화는 어떻게햇을까 생각해보니 이사람이 영수증안보고 고객에게 가르치려햇다가 영수증에보니 적혀잇어 때버린게 아닌가합니다..,5,5,1,고객님 우선 황당하셨던 경험 죄송해요  기사분들 워낙 다니시는 동네가 빠삭하셔셔 오해도 생기신거같아요기사님께 영수잘챙겨드리고  꼼꼼히 검수하겠습니다 기사님들께도 다시한번 인지사항 안내해드리며 고객님들 맘 불편하시지않게  당부말씀 전할께요다시한번 사과말씀드려요,이미지는 없어요
2020년 9월 4일,본오동,뉴욕버거앤치킨-사동점,   손님,2020년 9월 4일,연인세트/1(치킹버거선택(치킹버거（갈릭）)),배달도빠르고 양도많고 좋네요구성이 알차서 너무 좋았어요 야채도 신선한게 느껴져요 감사합니다ㅎㅎ,5,5,5,감사합니다쌈박한 이름처럼 쵝오의 인기구성팩입니다더욱더 알찬 팩종류들이 많으니 많은이용부탁려요,https://rev-static.yogiyo.co.kr/4b0076be24b32b77a55b3cedc720df79_tn.jpg
2020년 9월 3일,본오동,뉴욕버거앤치킨-사동점,py**님,2020년 9월 3일,"치킹버거（갈릭）/1,뉴욕버거 세트/1(사이드선택(빅후렌치 후라이)),케이준후렌치 후라이/1",아니 무슨 버거 두개에 감자튀김오는데 1시간반이나 걸리나요.. 아무리 손님이 몰리고 비가와서배달업체가 늦게온다고해도 오늘은 정말 실망스럽네요.. 맛은 항상맛있어서 자주 시키는데 오늘은 조금 아쉽네요.. 다음부터는 빨리왔으면..,5,5,1,죄송해요  고객님  너무 바빴던 날이라 걱정되는 만큼이나 고객님들게 빠른답변으로 맘풀어드리고싶었는데 이제야 죄송하다는 말씀 남겨요 ㅡㅡ항상찾아주시는 단골분들 대충 배달시간 다 알고계시기때문에 기사님들 늦을수록 더욱더 안타까웠습니다음식도 식어서 갔었을텐데너무 죄송해요 비가 많이오거나 요즘처럼 배달기사님들 못와주실만큼 바뿔시간에는  차라리 배달을 받지않으면서  제가할수있을만큼만 배달을 받으며 최선의 서비스로 고객님들 실망시켜드리지않으려고 노력하고있습니다다음에 다시 찾아주시면 더욱더 신경쓰겠습니다,https://rev-static.yogiyo.co.kr/ad6a7f9174acbb66e057ba4b1b9725d5_tn.jpg
2020년 9월 3일,본오동,뉴욕버거앤치킨-사동점,yu**님,2020년 9월 3일,"치킹버거（갈릭）/1,해쉬브라운 치킨버거/1,뉴욕버거 세트/1(사이드선택(케이준후렌치 후라이)),순살컵치킨（7~8조각）/1","뉴욕버거랑 치킹버거 갈릭, 해쉬브라운치킨버거 순으로 먹었는데 ㅠㅠ 반대순서로 먹었어야했어요 뉴욕버거가 넘맛있어서 ㅠㅠㅠㅠ 나머지두개도 맛있었지만 뉴욕버거가 체고입니당♥️♥️",5,5,5,감사합니다저희 버거 양이 꾀있는편인데 버거세개를멋지셔요 ㅋ ㅋ 여러종류에 버거들이더 많고  치킹버거나 새우버거는 식어서 드셔도 맛나요 ㅋ많은이용부탁드려요,이미지는 없어요
2020년 9월 2일,본오동,뉴욕버거앤치킨-사동점,ki**님,2020년 9월 2일,연인세트/1(치킹버거선택(치킹버거（칠리）)),맛잇게 잘먹었어용 양파링맛잇네영!!,4,5,5,감사합니다사이드메뉴에 어니언  메뉴가 있으시니 나중에 이용해보셔용 남녀노소 다 좋아하는 인기사이드입니다다른 알찬 팩구성도 많으니 많은이용부탁드려요,https://rev-static.yogiyo.co.kr/6e661102789a30fda0fbceb9c8b62d12_tn.jpg
2020년 9월 1일,본오동,뉴욕버거앤치킨-사동점,ek**님,2020년 9월 1일,"아메리칸 치즈버거/3,치킹버거（갈릭）/1,뉴욕버거 세트/1(사이드선택(어니언링)),뉴욕버거 세트/1(사이드선택(케이준후렌치 후라이)),뉴욕버거 세트/1(사이드선택(빅후렌치 후라이)),치킹버거 세트（갈릭）/1(사이드선택(케이준후렌치 후라이))",채소 많아요~~~ 맛나게 잘 먹었습니당,5,5,5,감사합니다신선한 재료로 고객님들 한끼 든든히 드실수있게 최선을다하겠습니다,이미지는 없어요
2020년 8월 31일,본오동,뉴욕버거앤치킨-사동점,ll**님,2020년 8월 31일,"비프불고기버거/3,더블 스테이크 버거/1(추가선택메뉴(베이컨,체다치즈)),치킹버거（칠리）/1",버거 패티에서 육즙이 나오는 집은 이집이 처음이였습니다. 엄청 맛있게 잘먹었어요.,5,5,4,감사합니다틀을 넘기지않은 신선한 냉장패티로 젤 중요한 굽는시간 엄수하며  최선을다하고있습니다 모든 고객분들입맛에 다 만족스럽지는 않으시겠지만 정직하게 최선을 다하고있습니다소중한 리뷰말씀에 힘이 불끈불끈  납니다감사합니다,이미지는 없어요
2020년 8월 31일,본오동,뉴욕버거앤치킨-사동점,sh**님,2020년 8월 31일,"치킹버거（갈릭）/1,아메리칸 치즈버거 세트/1(사이드선택(케이준후렌치 후라이)),케이준후렌치 후라이/2,대왕치즈스틱（2조각）/1",늘 맛있는뉴욕버거앤치킨,5,5,5,감사합니다짧지만 굵은 찐단골분한마디가 자부심 뿜뿜힘이 불끈불끈  입니다,https://rev-static.yogiyo.co.kr/ae163c1505e90f0241c013e3144d33c2_tn.jpg
2020년 8월 31일,본오동,뉴욕버거앤치킨-사동점,hy**님,2020년 8월 31일,우리집 패밀리 box/1,왜 이제 먹어봤나 싶을 정도로 맛있었어요,5,5,5,감사합니다매번 고객님말씀에 답글달지못하는상황이지만 한번찾아주신 고객분들 다시찾아주시고 항상찾아주시는 단골분들 실망시켜드리지않으려고 노력하고있습니다 소중한 말씀들은 요즘같이 힘든때에 큰 힘이됩니다버거생각나실때 다시 찾아주시면 정성가득한 음식으로 보답하겠습니다  감사합니다,이미지는 없어요
2020년 8월 30일,본오동,뉴욕버거앤치킨-사동점,ma**님,2020년 8월 30일,연인세트/1(치킹버거선택(치킹버거（칠리）)),"버거, 치킨, 감자 맛있어여~~",5,5,5,감사합니다항상 최선을다하는 뉴욕버거가 되겠습니다,이미지는 없어요
2020년 8월 30일,본오동,뉴욕버거앤치킨-사동점,na**님,2020년 8월 30일,베이직팩/1,항상 버거는 여기서만 시켜요!! 양도 많고 야채도 신선하고 아삭함이 살아있는 건강한 버거!!!!  배달 엄청 빠르구요 ♥ 매번 감사합니다 ! p.s  박스포장이 아니라서 더욱 좋았어요! 라이트해진 패키징 굿!!!^^,5,5,5,항상 제가 감사드려요 제가 고객님들 말씀에 바로바로 답하지 못하는건 이미 알고계시죠ㅋ하지만 마음은 항상 감사하고있습니다요즘같이 힘든때에 고객분들 말씀 한마디한마디에 큰 에너지가 생깁니다특히나 고객님 항상 잊지않고 리뷰남겨주시면서 너무 예뿌신 말씀에 기분이 좋아지지요 감사드려요   저도 라이트해진 쇼핑백은 본사에서 첨으로 잘한일이라 생각합니다 ㅋㅋ,https://rev-static.yogiyo.co.kr/93cb38f1a6c587711f1bf52554360f7c_tn.jpg
2020년 8월 30일,본오동,뉴욕버거앤치킨-사동점,mw**님,2020년 8월 30일,"비프불고기버거/1(추가선택메뉴(토마토,체다치즈)),치킹버거 세트（갈릭）/1(추가선택메뉴(토마토,해쉬브라운),사이드선택(대왕치즈스틱 2조각)),더블／칠리치즈프라이즈/1(프라이즈 선택(칠리치즈프라이즈))",처음 시켜봤는데 베리베리베리 굿굿굿 👍,5,5,5,감사합니다베리를 번이나 ㅋ 감동입니다더욱더 최선을 다하겠습니다,https://rev-static.yogiyo.co.kr/81cbe939c7e01a54d202709554a8ea6c_tn.jpg
2020년 8월 29일,본오동,뉴욕버거앤치킨-사동점,do**님,2020년 8월 29일,"뉴욕버거 세트/1(사이드선택(빅후렌치 후라이)),아메리칸 치즈버거 세트/1(사이드선택(빅후렌치 후라이))",맛있게 먹었습니다~,5,5,5,감사합니다  음식점에서 가장듣고싶은말을 깔끔하게 정성스럽게 만든 음식 에 보람을 느끼게하주시는말씀이세요 감사합니다,https://rev-static.yogiyo.co.kr/a046a8958204b77708404aa6141d198f_tn.jpg
2020년 8월 29일,본오동,뉴욕버거앤치킨-사동점,ok**님,2020년 8월 29일,"뉴욕버거/1,연인세트/1(치킹버거선택(치킹버거（갈릭）))",너무맛있어요 또 시켜먹을게요,5,5,5,감사합니다다시 찾아주시는 고객분들 실망시켜드리지않게 최선을 다하겠습니다,이미지는 없어요
2020년 8월 29일,본오동,뉴욕버거앤치킨-사동점,2v**님,2020년 8월 29일,"치킹버거（칠리）/1,뉴욕버거 세트/1(사이드선택(케이준후렌치 후라이)),치킹버거 세트（갈릭）/1(사이드선택(케이준후렌치 후라이))",저번에 못 받은 음료까지 기억해주셨다가 주시니 정말 감동이었습니다 ㅠㅠ 게다가 여기 햄버거가 제일 맛있어서 계속 시켜먹게되네요 진짜 갈릭 치킹버거는 제 최애버거입니다♥♥ 패티가 빵보다 큰 버거♥♥ 항상 맛있는 버거로 보답해주시니 늘 감사드려요 번창하세요!!!,5,5,5,감사합니다저희가 실수했던부분인데  맘씨가 넘 착하세요무엇보다  저희음식 맛에 다시 찾아주신 고객님 너무 감사드립니다 학교안에 있는 가게라 프레차이즈 버거집이라기보단 매날 찾아주는 학생분들께는 거의 이모수준입니다ㅋ  그만큼 제가 항상 가게에서 있으면서  주문해주시는 모든분들께 최선을다하며 정성스럽게 음식만들어드리려고 노력하고있어요  음식 시켜드시면서 저희가 실수한부분이나  만족하시지않은부분있으면 꼭 연락주세요소중한 말씀 감사합니다,https://rev-static.yogiyo.co.kr/20e81fcc218f70af93f6016681a9bc69_tn.jpg
2020년 8월 29일,본오동,뉴욕버거앤치킨-사동점,an**님,2020년 8월 29일,베이직팩/1,처음 시켜봤는데 따뜻할 때 와서 감자튀김이랑 양파링 다 맛있게 잘 먹었습니다💜 버거는 말할 것도 없이 정말 맛있었어요!,5,5,5,감사합니다고객님들 따뜻한버거  든든하게 드실수있도록 최선을 다하겠습니다,https://rev-static.yogiyo.co.kr/dd1bd64b5f118b65fbd7cb375c7d51b0_tn.jpg
2020년 8월 27일,본오동,뉴욕버거앤치킨-사동점,et**님,2020년 8월 27일,"통새우버거/1,아메리칸 치즈버거/1(추가선택메뉴(체다치즈)),치킹버거（갈릭）/1,더블／칠리치즈프라이즈/1(프라이즈 선택(칠리치즈프라이즈))",이틀 연속 시켜먹었네요. 치즈 좋아하는 저희 딸은 더블치즈버거에 치즈 추가했는데 과유불급이라고 담부터는 추가하지 않고 먹겠다네요. ㅎㅎ치킹버거는 역시 일품이었어요. 새우버거도 맛있다고 하네요.,5,5,5,감사합니다저희버거 종류와 특징을  알고계신거같아용 ㅋ 패티버거에  에그코디와 치킹버걱에 베이컨 코디는 주인장에  꿀팁입니다,이미지는 없어요
2020년 8월 27일,본오동,뉴욕버거앤치킨-사동점,yu**님,2020년 8월 27일,"뉴욕버거 세트/1(사이드선택(빅후렌치 후라이)),치킹버거 세트（갈릭）/1(사이드선택(케이준후렌치 후라이)),대왕치즈스틱（2조각）/1",치킨패티 좋아해서 치킹갈릭 시켰는데 소스도 맛있구 양상추가 푸짐히 들어간것도 너무 좋습니다!!! 비프패티도 맛있구 첨 시켜봤는데 다 맛있었어요ㅎㅎㅎ 앞으로 햄버거 먹고 싶을때마다 계속 시킬거 같아요ㅎㅎㅎ,5,5,5,감사합니다저희버거 찾아주시는 고객님들 그냥 패스트푸드아닌 한끼 든든하게 드실수있게 신선한재료 듬뿍듬뿍 넣어드리고있어요많은 이용부탁드려요,이미지는 없어요
2020년 8월 25일,본오동,뉴욕버거앤치킨-사동점,et**님,2020년 8월 25일,"뉴욕버거 오리지널/1,아메리칸 치즈버거/1,치킹버거（갈릭）/1,빅후렌치후라이/2","리뷰 이벤트 신청 안했지만 리뷰를 안 쓸수가 없는 맛이네요. 처음 주문해서 먹었는데 완전 맘에 들어요.치즈를 좋아히는 딸아이도 더블치즈버거를 먹어보고는 롯***,버** 먹어본 중에 제일 맛있다고 여기 정착하자고 하네요.오늘 또 주문하려고 들어왔다가 리뷰 남깁니다.",5,5,5,감사합니다제가 매번 리뷰관리가 안되서  정성스럽게 남겨주신 말씀에 이제야 답글을 남기네요하지만 항상 감사한마음입니다맛있다고 또 찾아주신다는 말씀으로 힘을 불끈불끈 내어봅니다  감사합니다,이미지는 없어요
2020년 8월 24일,본오동,뉴욕버거앤치킨-사동점,js**님,2020년 8월 24일,연인세트/1(치킹버거선택(치킹버거（갈릭）)),맛있습니다! 다음에도 또 시키겠습니다!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 8월 23일,본오동,뉴욕버거앤치킨-사동점,lh**님,2020년 8월 23일,"치킹버거（칠리）/1,치킹버거 세트（칠리）/1(사이드선택(빅후렌치 후라이)),블루레몬에이드/1",배달비가 너무비싸요,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/cd1e35d4897e7cee25de9ae60ccffc96_tn.jpg
2020년 8월 22일,본오동,뉴욕버거앤치킨-사동점,ha**님,2020년 8월 22일,"비프불고기버거 세트/1(사이드선택(빅후렌치 후라이)),대왕치즈스틱（2조각）/1,어니언링（8pc）/1,블루레몬에이드/1",진짜 따둣해요 ㅋㅋ잘먹었어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 8월 22일,본오동,뉴욕버거앤치킨-사동점,ab**님,2020년 8월 22일,"더블 스테이크 버거 세트/2(사이드선택(케이준후렌치 후라이)),순살치킨팩（15~16조각）/2",최고의 맛입니다 배달을 예약 배달을 했습니다 근데 정확하게 오시네요 감사합니다,5,5,5,감사합니다제가 패티 하루종일 굽고나면 팔이 후덜덜해서 리뷰관리가 잘 되지않아요ㅡㅡ이제야 감사말씀 남깁니다 그날 비도오고 배달기사님들 가장바뿔시간이라  너무 걱정되서 기사님께 몇번이고 당부말씀드려가며 보냈는데 다행히 시간 잘 맞춰가주셨더라고요 미리 기사님들과 시간계산하고 버거만든거라 식지않고 갓을꺼에요고객님  아내분도 따뜻하게 만족하고 드셨다면 다행이네요 맛있게 드셔주셔셔 감사합니다,https://rev-static.yogiyo.co.kr/c3f3518379084bfa12e7f877335900e5_tn.jpg
2020년 8월 22일,본오동,뉴욕버거앤치킨-사동점,   손님,2020년 8월 22일,"투게더 box/1(치킹버거선택(치킹버거（칠리）),프라이즈 선택(칠리치즈프라이즈))",잘먹었습니다ㅎㅎ다음에도 시켜먹을 맛이네요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 8월 22일,본오동,뉴욕버거앤치킨-사동점,fr**님,2020년 8월 22일,"통새우버거/1,뉴욕버거 세트/1(사이드선택(더블치즈프라이즈)),어니언링（8pc）/1",맛있게 잘 먹었습니다..!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/17ce80ebbde4d3466cd90c8136c93da5_tn.jpg
2020년 8월 21일,본오동,뉴욕버거앤치킨-사동점,ge**님,2020년 8월 21일,"통새우버거/1,스위트 핫도그/1,칠리치즈 핫도그/1,치킹버거（갈릭）/1,고구마스틱/1,콜라 1.25L/1",여기 진짜 맛있네요.다 찢었음. 굳 강추,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 8월 18일,본오동,뉴욕버거앤치킨-사동점,   손님,2020년 8월 18일,"뉴욕버거 오리지널/1(추가선택메뉴(비프패티)),비프불고기버거 세트/1(사이드선택(대왕치즈스틱 2조각)),뉴욕버거 세트/1(추가선택메뉴(베이컨),사이드선택(케이준후렌치 후라이))",맘스터치보다 낫다는 의견입니다.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 8월 17일,본오동,뉴욕버거앤치킨-사동점,ha**님,2020년 8월 17일,"아메리칸 치즈버거/1,비프불고기버거 세트/2(사이드선택(빅후렌치 후라이)),대왕치즈스틱（2조각）/1",버거는 뉴욕버거죵♥︎,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 8월 16일,본오동,뉴욕버거앤치킨-사동점,   손님,2020년 8월 16일,"아메리칸 치즈버거 세트/1(사이드선택(프라이팩)),순살컵치킨（7~8조각）/1",가성비 준수함 패티가 씹는맞이남,4,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 8월 14일,본오동,뉴욕버거앤치킨-사동점,su**님,2020년 8월 14일,연인세트/1(치킹버거선택(치킹버거（갈릭）)),맛난 수제버거 먹고팠는데...조금은 실망스러웠던 맛...,3,3,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 8월 14일,본오동,뉴욕버거앤치킨-사동점,lo**님,2020년 8월 14일,"꿀조합 육해공 box/1(치킹버거선택(치킹버거（칠리）),프라이즈 선택(더블치즈프라이즈))",치즈후렌치후라이가 맛있네요 잘 먹었어요,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a78662861a55bcc4b7c4b7315aed6c59_tn.jpg
2020년 8월 14일,본오동,뉴욕버거앤치킨-사동점,wo**님,2020년 8월 14일,"투게더 box/1(치킹버거선택(치킹버거（갈릭）),프라이즈 선택(더블치즈프라이즈))",맛있게 잘먹었습니다.,4,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 8월 10일,본오동,뉴욕버거앤치킨-사동점,du**님,2020년 8월 10일,"더블 스테이크 버거/1,비프불고기버거 세트/1(사이드선택(빅후렌치 후라이)),순살컵치킨（7~8조각）/1",처음시켜봤는데  남편입맛과내입맛에딱이네요   맞벌이다보니  밥하기귀찮을때출출할때  간편하게   먹기좋네요담에  또  주문할꺼에요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 8월 10일,본오동,뉴욕버거앤치킨-사동점,zz**님,2020년 8월 10일,"뉴욕버거 오리지널 세트/1(사이드선택(빅후렌치 후라이)),치킹버거 세트（갈릭）/1(추가선택메뉴(해쉬브라운),사이드선택(빅후렌치 후라이))",처음먹어보는데 맛잇었습니더!,4,5,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 8월 8일,본오동,뉴욕버거앤치킨-사동점,ki**님,2020년 8월 8일,"꿀조합 육해공 box/1(치킹버거선택(치킹버거（갈릭）),프라이즈 선택(더블치즈프라이즈))",맛있게 먹었습니다 혼자서 먹기도 좋네요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/da8d1f661717cf6742a1bf39ece72187_tn.jpg
2020년 8월 8일,본오동,뉴욕버거앤치킨-사동점,le**님,2020년 8월 8일,"아메리칸 치즈버거 세트/1(사이드선택(빅후렌치 후라이)),치킹버거 세트（갈릭）/1(사이드선택(고구마스틱))",싸고 맛있어요.^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 8월 7일,본오동,뉴욕버거앤치킨-사동점,lo**님,2020년 8월 7일,"통새우버거 세트/1(사이드선택(어니언링)),비프불고기버거 세트/1(사이드선택(빅후렌치 후라이)),대왕치즈스틱（2조각）/1",새우버거 구웃~~정말 맛있어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 8월 6일,본오동,뉴욕버거앤치킨-사동점,sh**님,2020년 8월 6일,"통새우버거/1,아메리칸 치즈버거/1,통새우버거 세트/1(사이드선택(케이준후렌치 후라이)),케이준후렌치 후라이/2,순살치킨팩（15~16조각）/1",자주시켜먹고 맛있게먹었는데 이건 8천9백원이라하기엔 ..ㅠ,3,2,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e2c963f901e1b01d8eeebe7bc47d10ab_tn.jpg
2020년 8월 6일,본오동,뉴욕버거앤치킨-사동점,mi**님,2020년 8월 6일,"치킹버거 세트（칠리）/1(사이드선택(빅후렌치 후라이)),순살치킨팩（15~16조각）/1,콜라 1.25L/1",맛있게 잘 먹었어요.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 8월 5일,본오동,뉴욕버거앤치킨-사동점,kt**님,2020년 8월 5일,"치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이)),치킨텐더 4pc/1,고구마스틱/1",잘먹었습니다 ~~~~^^,3,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/aca4cd957af421da747f9a698b88ead8_tn.jpg
2020년 8월 5일,본오동,뉴욕버거앤치킨-사동점,le**님,2020년 8월 5일,"뉴욕버거 세트/1(사이드선택(빅후렌치 후라이)),더블 스테이크 버거 세트/1(사이드선택(빅후렌치 후라이))",맛있게 잘 먹었어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 7월 31일,본오동,뉴욕버거앤치킨-사동점,ba**님,2020년 7월 31일,"베이직팩/1,연인세트/1(치킹버거선택(치킹버거（칠리）))",맛있게 잘 먹었어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/54f98bc8f6e580dc78188a7b45417785_tn.jpg
2020년 7월 31일,본오동,뉴욕버거앤치킨-사동점,th**님,2020년 7월 31일,연인세트/1(치킹버거선택(치킹버거（칠리）)),나름 만족스러웠던 버거였습니다 담앤 새우버거 시켜보고싶어요 패티가 프렌차이즈랑 ㅇ확연하게 달라서 요리를 먹는 것 같았어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 7월 31일,본오동,뉴욕버거앤치킨-사동점,sh**님,2020년 7월 31일,"통새우버거/2,치킹버거 세트（갈릭）/1(사이드선택(케이준후렌치 후라이)),케이준후렌치 후라이/2",안에채소도많고 가성비쵝오,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c8a4008f6c6e082a17a6142581b8daf9_tn.jpg
2020년 7월 28일,본오동,뉴욕버거앤치킨-사동점,ho**님,2020년 7월 28일,"투게더 box/1(치킹버거선택(치킹버거（갈릭）),프라이즈 선택(더블치즈프라이즈))",먹을 수록 맛있고 좋습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 7월 27일,본오동,뉴욕버거앤치킨-사동점,we**님,2020년 7월 27일,연인세트/1(치킹버거선택(치킹버거（칠리）)),맛있어용 맛있어용 맛있어용,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2f63f58839bb3e272ad5ec4260b0126b_tn.jpg
