No.,15IV B,16IV G,17IV R,8VF B,9VF G,10VF R,11LMD B,12LMD G,13LMD R
78443,2.0497,8.637,6.954,3.199,3.837,2.414,457.5,523.8,621.1
78444,2.0544,8.725,7.026,3.303,3.618,2.425,457.5,524.2,621.3
78445,2.0458,9.082,7.031,3.138,3.951,2.565,457.5,525.5,621.2
78446,2.1059,8.648,6.966,3.243,3.467,2.469,458.1,524.2,621.3
78447,2.0645,8.733,7.168,3.392,3.585,2.43,457.5,524.8,621.2
78448,2.1227,8.663,6.968,3.269,3.976,2.441,458.6,524.4,621.4
78449,2.108,8.852,6.948,3.326,3.561,2.532,458,524.6,621.4
78450,2.3652,8.729,6.995,3.083,3.658,2.565,460.3,525.7,621.3
78451,2.1434,8.759,7.076,3.108,3.704,2.599,458.1,524.2,621.1
78452,2.2779,8.767,7.074,3.165,3.83,2.502,459.5,525.9,621.2
78453,2.1154,8.813,7.107,3.365,3.564,2.451,457.8,524.7,621.3
78454,2.1287,8.8,7.077,3.22,3.745,2.561,458.1,523.9,621.4
78455,2.0884,8.663,6.985,3.337,3.516,2.499,457.5,525.4,621.4
78456,2.1294,8.588,7.009,3.278,3.54,2.444,457.9,524.8,621.3
78457,2.0891,8.898,7.167,3.315,3.72,2.398,458,524.2,621.3
78458,2.1007,8.587,6.996,3.383,3.599,2.382,457.3,525,621.4
78459,2.1631,8.765,7.194,3.081,3.719,2.51,458.3,524.3,621.1
78460,2.1489,8.546,6.958,3.16,3.576,2.572,458.3,525.4,621.3
78461,2.0439,8.768,7.019,3.207,3.734,2.553,457.8,524.1,621.5
78462,2.1516,8.777,7.086,3.199,4.055,2.532,458.5,523.9,621.2
78463,2.0765,8.582,7.083,3.237,3.816,2.409,457.5,523.9,621.3
78464,2.0371,8.943,7.044,3.12,3.722,2.493,457.5,525.5,621.3
78465,2.0746,8.848,7.037,3.24,3.786,2.409,457.6,525.4,621.3
78466,2.0128,8.826,7.127,3.095,3.612,2.537,457.6,524.1,621.3
78467,2.1833,8.839,7.156,3.22,3.991,2.489,458.7,524.3,621.2
78468,2.0678,8.52,7.138,3.113,3.708,2.48,457.5,525,621
78469,2.0592,8.596,6.915,3.264,3.858,2.598,457.3,525.3,621.4
78470,2.0996,8.89,7.107,3.254,3.898,2.515,457.9,525.7,621.3
78471,2.1238,8.747,7.055,3.191,3.715,2.423,457.9,525.6,621.3
78472,2.2968,8.727,6.976,3.078,3.735,2.607,460.1,523.9,621.3
78473,2.105,8.872,7.098,3.333,4.022,2.421,458,523.9,621.4
78474,2.2275,8.876,7.225,3.25,3.743,2.623,459.3,524.7,621.2
78475,2.0045,8.79,7.064,3.211,3.75,2.426,457.6,525,621.3
78476,2.0928,8.767,7.072,3.095,3.756,2.565,458,524.1,621.3
78477,2.0767,8.753,7.113,3.144,3.94,2.482,457.7,525,621.2
78478,2.0499,8.785,7.089,3.271,3.696,2.42,457.7,523.9,621.2
78479,2.1929,8.769,7.006,3.079,3.661,2.575,458.5,524.7,621.1
78480,2.0909,8.723,6.949,3.268,3.714,2.553,457.8,524.6,621.3
78481,2.1165,8.856,7.097,3.207,3.731,2.454,457.6,526.3,621.2
78482,2.1087,8.636,7.082,3.233,3.857,2.531,458.2,525.4,621.5
78483,2.1501,8.913,7.044,3.165,3.782,2.536,458,524.5,621.2
78484,2.3743,8.669,7.043,3.061,3.811,2.495,460.5,524,621.2
78485,2.0328,8.725,6.534,3.074,3.943,2.445,457.4,524.5,621.6
78486,2.1863,8.897,7.178,3.07,3.909,2.453,458.4,524.9,621.2
78487,2.1783,8.957,6.87,3.281,3.67,2.407,458.5,525.2,621.6
78488,2.2229,8.544,6.963,3.062,3.635,2.496,459,524.7,621.5
78489,2.192,8.886,7.062,3.156,3.446,2.498,458.6,524.4,621.3
78490,2.0955,8.894,7.051,3.069,3.737,2.487,457.8,525,621.4
78491,2.1035,8.976,6.996,3.238,3.996,2.498,458.2,524.4,621.4
78492,2.0746,8.648,7.16,3.132,3.586,2.399,457.6,524.9,621.3
78493,2.1619,8.882,7.044,3.176,3.715,2.478,458.6,524.2,621.4
78494,2.0614,8.572,7.029,3.25,3.856,2.409,457.4,525.1,621.3
78495,2.0826,8.577,7.13,3.123,4.031,2.515,457.7,524.1,621.1
78496,2.1,8.915,6.892,3.112,4.015,2.533,457.8,525.2,621.4
78497,2.1025,8.809,7.102,3.117,3.901,2.511,457.7,524.1,621.2
78498,2.0732,8.765,6.978,3.13,3.546,2.56,457.5,524.7,621.3
78499,2.2455,8.679,7.017,3.06,3.781,2.48,459.1,524,621.3
78500,2.0526,8.99,6.997,3.271,3.852,2.372,457.5,525.2,621.4
78501,2.1306,8.573,7.033,3.152,3.76,2.481,458.1,524.6,621.2
78502,2.2315,8.962,6.985,3.24,3.75,2.4,458.8,525.5,621.5
78503,2.0814,8.636,6.951,3.152,3.958,2.406,457.7,524,621.5
78504,2.0218,9.003,7.151,3.055,3.966,2.483,457.5,524.6,621.4
78505,2.1035,8.805,7.043,3.302,3.461,2.368,458,525,621.5
78506,2.0393,8.761,7.144,3.19,3.74,2.407,457.6,524.2,621.3
78507,2.2667,8.933,7.012,3.211,3.812,2.405,459.7,524.8,621.4
78508,2.1723,8.954,7.101,3.324,3.752,2.365,458,524.8,621.5
78509,2.0548,8.639,7.015,3.264,3.768,2.371,457.4,525.8,621.5
78510,2.1468,8.623,6.897,3.154,3.79,2.51,458.1,524.2,621.7
78511,2.1155,8.802,6.909,3.27,3.777,2.514,457.8,524.6,621.4
78512,2.1721,8.99,7.152,3.184,4.002,2.446,458.5,524.9,621.2
78513,1.9954,8.827,7.173,3.06,3.643,2.466,457.3,524.1,621.2
78514,2.0905,8.685,7.183,3.274,3.728,2.39,458.1,525,621.2
78515,1.9797,8.855,7.126,3.393,3.808,2.396,458.1,524,621.4
78516,2.0203,8.565,7.024,3.11,3.742,2.503,457.5,525.4,621.2
78517,1.9932,8.983,7.132,3.412,3.766,2.39,457.5,525.3,621.2
78518,2.0566,8.735,7.109,3.285,3.678,2.4,457.8,524.9,621.3
78519,2.085,8.876,7.065,3.115,3.866,2.493,457.6,525.6,621.3
78520,2.0162,8.898,7.169,3.216,3.997,2.484,457.2,525,621.3
78521,2.1806,8.93,7.107,3.155,3.801,2.395,458.6,525.4,621.2
78522,2.2003,8.562,7.115,3.14,3.75,2.468,458.7,524.3,621.2
78523,2.1855,8.909,6.898,3.118,3.618,2.452,458.8,524.7,621.7
78524,2.1599,8.872,6.609,3.065,3.756,2.402,458.6,525,621.9
78525,2.14,8.565,6.959,3.235,3.613,2.422,457.7,526.2,621.3
78526,2.1075,8.871,7.163,3.089,3.735,2.501,458,524.4,621.3
78527,2.2428,8.813,6.958,3.191,3.542,2.462,458.8,525.5,621.4
78528,2.0535,8.931,7.011,3.186,3.75,2.543,457.5,525.7,621.2
78529,2.0103,8.988,7.108,3.064,3.963,2.528,457.4,524.4,621.3
78530,2.3094,8.613,7.008,3.059,4.005,2.544,460.1,524.7,621.3
78531,2.0592,8.753,7.138,3.124,3.774,2.493,457.4,524.4,621.3
78532,2.0785,8.603,6.493,3.127,3.862,2.413,458.3,524.5,621.7
78533,2.0771,8.831,7.158,3.12,3.754,2.464,457.5,524.3,621.3
78534,2.1909,8.582,7.074,3.158,3.54,2.559,458.6,524.7,621.2
78535,2.0331,8.596,7.122,3.369,3.831,2.408,457.7,525.7,621.2
78536,2.0861,8.857,7.166,3.216,3.805,2.404,457.5,524.1,621.2
78537,2.2719,8.964,7.086,3.354,3.77,2.39,459.1,526,621.4
78538,2.3187,8.828,7.065,3.095,3.815,2.539,460.1,523.9,621.3
78539,2.1245,8.714,7.063,3.316,3.84,2.4,458.4,523.9,621.3
78540,2.1299,8.935,7.127,3.147,3.764,2.472,457.9,525,621.2
78541,2.0981,8.858,7.051,3.111,3.767,2.466,457.6,524.3,621.2
78542,2.0884,8.833,7.111,3.251,3.717,2.444,457.6,524.7,621.2
78543,2.3345,8.883,6.958,3.102,3.935,2.452,459.9,524,621.5
78544,2.0846,8.92,7.086,3.084,3.782,2.458,457.7,524.4,621.3
78545,2.1778,8.637,7.034,3.168,3.615,2.477,458.4,523.9,621.3
78546,2.0702,8.782,6.973,3.169,3.779,2.486,457.6,524.2,621.6
78547,2.1097,8.803,7.112,3.219,3.741,2.41,457.6,524,621.3
78548,2.0902,8.789,7.119,3.117,3.823,2.432,458.1,524.6,621.2
78549,2.1127,8.623,7.056,3.281,3.47,2.406,458.2,525.6,621.5
78550,2.0931,8.547,7.06,3.157,3.647,2.446,457.9,523.9,621.2
78551,2.1284,8.629,7.097,3.21,3.504,2.415,457.9,525.3,621
78552,2.101,8.629,6.945,3.23,3.575,2.405,457.6,526.2,621.5
78553,2.1157,8.858,6.975,3.165,3.665,2.4,457.9,524.3,621.4
78554,2.0495,8.494,7.134,3.112,3.65,2.537,457.5,525.6,621.2
78555,2.0844,8.932,7.018,3.229,3.618,2.455,457.8,526.2,621.4
78556,2.0944,8.848,7.055,3.225,3.772,2.471,457.7,524.1,621.3
78557,2.0672,8.802,7.136,3.12,3.8,2.493,457.5,524.2,621.3
78558,2.0346,8.607,6.916,3.228,3.656,2.454,457.5,524.2,621.4
78559,2.1905,8.728,6.933,3.136,3.568,2.436,458.8,526.4,621.5
78560,2.0502,8.563,7.023,3.149,3.685,2.413,457.4,523.8,621.3
78561,2.0548,8.648,7.04,3.242,3.745,2.438,457.8,524.2,621.3
78562,2.2346,8.861,6.999,3.153,3.544,2.421,458.9,526.4,621.5
78563,2.2443,8.766,7.14,3.26,3.77,2.416,459.8,524,621.3
78564,2.0761,8.608,7.027,3.221,3.481,2.431,457.7,524.8,621.3
78565,2.1054,8.913,7.184,3.245,3.771,2.391,457.9,524.5,621.2
78566,2.0716,8.875,6.936,3.322,3.777,2.446,458.2,524.6,621.5
78567,2.0551,8.767,7.179,3.205,3.729,2.454,457.6,525.8,621.2
78568,2.0475,8.581,7.056,3.21,3.638,2.454,457.4,524.3,621.2
78569,2.1367,8.745,6.971,3.206,3.58,2.436,457.9,525.4,621.4
78570,2.0867,8.677,7.068,3.273,3.543,2.368,457.9,525.1,621.5
78571,2.0963,8.745,7.024,3.2,3.814,2.467,457.9,523.8,621.2
78572,2.1712,8.773,7.117,3.209,3.756,2.462,459.1,524.7,621.2
78573,2.0588,8.988,7.084,3.211,3.794,2.445,457.5,525.6,621.1
78574,2.2165,8.785,7.076,3.195,3.555,2.393,459.2,526.7,621.4
78575,2.235,8.919,6.97,3.187,3.536,2.477,459.1,526.3,621.4
78576,2.0397,8.731,7.136,3.304,3.81,2.415,457.5,524.4,621.3
78577,2.1676,8.836,7.053,3.06,3.729,2.464,458.5,524.7,621.2
78578,2.0977,8.67,6.949,3.116,3.748,2.468,457.7,524,621.4
78579,2.1418,8.567,6.919,3.233,3.55,2.416,458.1,525,621.4
78580,2.0039,8.688,7.133,3.225,3.809,2.48,457.2,524.3,621.2
78581,2.1102,8.781,6.972,3.206,3.592,2.55,457.9,524.7,621.4
78582,2.1389,8.773,7.08,3.212,3.766,2.528,458.3,524.5,621.3
78583,2.1053,8.749,6.952,3.065,4.028,2.456,458.1,525.3,621.2
78584,2.0473,8.702,7.096,3.12,3.889,2.457,457.5,524.3,621.2
78585,2.0008,8.702,7.116,3.098,3.756,2.439,457.4,524.4,621.4
78586,2.0766,8.784,7.049,3.141,3.686,2.409,457.4,524.8,621.2
78587,2.1721,8.711,7.015,3.42,3.489,2.407,458.7,525.3,621.2
78588,2.2698,8.689,7.02,3.07,3.785,2.497,459.6,524.1,621.3
78589,2.1057,8.819,6.881,3.163,3.731,2.456,457.8,525.5,621.6
78590,2.2025,8.77,6.877,3.329,3.592,2.381,458.5,525.2,621.6
78591,2.0786,8.99,6.989,3.115,3.712,2.4,457.7,525.2,621.4
78592,2.3033,8.718,7.062,3.178,3.76,2.471,460.2,523.9,621.2
78593,2.0826,8.991,6.976,3.206,3.729,2.469,457.8,525.1,621.4
78594,1.9963,8.744,7.067,3.12,3.809,2.4,457.6,524.9,621.2
78595,2.1504,8.815,7.088,3.178,3.789,2.44,458.6,524.3,621.4
78596,2.0716,8.475,6.977,3.242,3.532,2.463,457.5,526.3,621.3
78597,2.0981,8.67,7.022,3.304,3.76,2.38,458,524.4,621.5
78598,2.0807,8.927,7.118,3.193,3.838,2.44,458,525.2,621.3
78599,2.1742,8.482,6.953,3.186,3.571,2.4,458.6,524.2,621.2
78600,2.284,8.717,6.992,3.241,3.533,2.453,459.1,524.6,621.3
78601,2.0299,8.829,7.129,3.075,3.951,2.563,457.6,524.7,621.3
78602,2.1308,8.662,6.977,3.289,3.942,2.406,458.6,525.2,621.2
78603,2.0882,8.92,7.072,3.081,3.588,2.501,457.7,525.3,621.1
78604,2.3207,8.838,7.067,3.36,3.653,2.402,460.3,525.5,621.3
78605,2.0951,8.862,7.151,3.177,3.912,2.469,457.9,525.6,621.2
78606,2.0516,8.53,6.921,3.216,3.773,2.467,457.5,525.3,621.4
78607,2.1015,8.592,7.054,3.08,3.628,2.438,457.6,526.1,621.3
78608,2.0616,8.77,7.02,3.138,3.816,2.407,457.6,524.2,621.2
78609,2.1142,8.49,6.989,3.199,3.59,2.448,457.8,526,621.5
78610,2.138,8.765,7.057,3.144,3.765,2.444,458,526.1,621.4
78611,2.1834,8.901,7.02,3.106,3.83,2.446,458.4,524.6,621.4
78612,2.0736,8.744,7.099,3.17,4.004,2.394,457.6,524,621.2
78613,2.2683,8.645,6.997,3.144,3.805,2.391,459.6,525.6,621.3
78614,2.1514,8.687,6.982,3.313,3.614,2.374,458,524.1,621.4
78615,2.1026,8.987,7.032,3.055,3.959,2.465,457.8,524.7,621.5
78616,2.0558,8.664,7.087,3.204,3.773,2.404,457.5,524.2,621.3
78617,2.0784,8.798,6.988,3.099,3.727,2.49,457.6,524.5,621.4
78618,2.0742,8.903,6.952,3.195,3.631,2.452,457.8,524.7,621.3
78619,2.2335,8.837,7.075,3.134,3.777,2.463,459.1,525.1,621.1
78620,2.1132,8.604,6.92,3.191,3.74,2.391,457.7,525.5,621.6
78621,2.1557,8.637,7.132,3.211,3.775,2.394,458.1,525.8,621.1
78622,2.2041,8.73,7.133,3.317,3.883,2.394,459.5,524.2,621.3
78623,2.0912,8.766,7.053,3.341,3.597,2.367,457.9,524.9,621.5
78624,2.1353,8.923,7.068,3.196,3.779,2.49,458.3,525.1,621.2
78625,2.0661,8.672,7.156,3.115,3.873,2.454,457.4,524.7,621.1
78626,2.0846,8.843,6.974,3.267,3.808,2.421,457.5,524.7,621.4
78627,2.0929,8.858,6.937,3.231,3.789,2.378,457.6,525.6,621.5
78628,2.0755,8.672,7.134,3.257,4.002,2.394,457.9,523.7,621.2
78629,2.0932,8.623,7.071,3.171,3.792,2.396,457.6,524.7,621.4
78630,2.0476,8.596,7.135,3.212,3.923,2.467,457.9,525.1,621.3
78631,2.0599,8.838,7.045,3.27,3.618,2.385,457.5,525.7,621.3
78632,2.1029,8.811,7.086,3.133,3.827,2.439,457.7,524,621.3
78633,2.029,8.937,6.527,3.152,3.734,2.367,457.5,525.2,621.8
78634,2.1373,8.94,7.104,3.12,3.394,2.478,457.8,526.3,621.2
78635,2.1006,8.559,7.034,3.157,3.621,2.52,457.6,524.7,621.4
78636,2.0194,9.003,7.191,3.235,3.818,2.437,457.8,525.2,621.3
78637,2.1891,8.881,7.116,3.071,3.707,2.445,458.3,524,621.1
78638,2.0407,8.721,7.093,3.123,3.678,2.485,457.4,524.4,621.2
78639,2.0849,8.656,6.989,3.296,3.491,2.377,457.9,524.9,621.5
78640,2.0661,8.666,6.972,3.119,3.739,2.429,457.7,524.2,621.5
78641,2.1544,8.834,7.133,3.3,3.534,2.38,458.1,524.6,621.4
78642,2.0409,8.933,7.212,3.084,3.785,2.447,457.4,525.3,621.2
78643,2.1037,8.654,7.165,3.307,3.752,2.385,458.1,524.3,621.4
78644,2.1851,8.646,6.954,3.11,3.785,2.446,458.6,524.8,621.4
78645,2.1146,8.661,7.006,3.242,3.444,2.41,458.1,525.7,621.5
78646,2.0754,8.665,6.944,3.286,3.741,2.38,457.7,524.4,621.6
78647,2.2534,8.876,7.117,3.071,3.899,2.442,459.4,524.2,621.2
78648,2.1207,8.724,7.13,3.238,3.799,2.412,458.3,523.8,621.3
78649,2.0175,8.955,7.083,3.126,3.707,2.419,457.4,526.1,621.3
78650,2.0693,8.857,6.997,3.213,3.778,2.485,457.5,524.5,621.3
78651,2.1981,8.543,7.067,3.16,3.552,2.503,458.6,524.1,621.2
78652,2.1823,8.789,6.972,3.08,3.605,2.454,458.6,524.5,621.2
78653,2.0854,8.894,6.989,3.255,3.564,2.39,457.9,525.1,621.5
78654,2.0607,8.819,6.961,3.224,3.57,2.469,457.5,526.2,621.6
78655,2.1493,8.924,7.072,3.189,3.731,2.427,458.1,524.6,621.2
78656,2.1697,8.561,6.996,3.178,3.483,2.398,458.7,524,621.5
78657,2.0049,8.872,6.925,3.105,3.767,2.425,457.5,524.6,621.5
78658,2.1429,8.73,7.146,3.258,3.793,2.399,458.6,523.7,621.2
78659,2.0352,8.805,7.105,3.095,3.748,2.418,457.5,524.3,621.3
78660,2.0913,8.733,6.996,3.141,3.822,2.431,457.8,524.1,621.2
78661,2.0713,8.743,7.134,3.095,3.606,2.422,457.5,526.4,621.2
78662,2.1921,8.837,6.92,3.141,3.704,2.426,458.5,524.7,621.5
78663,2.1327,8.833,6.977,3.135,3.465,2.406,457.9,525.3,621.2
78664,2.0988,8.843,7.045,3.116,3.757,2.432,457.7,524.6,621.3
78665,2.0605,8.91,6.898,3.14,3.967,2.431,457.8,525.9,621.3
78666,2.081,8.906,6.923,3.283,3.71,2.43,457.5,525.1,621.5
78667,2.0727,8.71,6.942,3.196,3.736,2.42,457.4,525.4,621.5
78668,2.1984,8.876,7.027,3.176,3.807,2.402,458.7,524.9,621.4
78669,2.0785,8.986,6.893,3.241,3.813,2.405,457.7,524.9,621.7
78670,2.2355,8.7,7.014,3.181,3.74,2.409,458.9,524.7,621.6
78671,2.2928,8.917,6.965,3.269,3.985,2.438,460.3,525.1,621.5
78672,2.0268,8.6,7.051,3.159,3.751,2.425,457.4,525.1,621.2
78673,2.0698,8.64,7.057,3.095,3.936,2.426,457.7,523.9,621.3
78674,2.0192,8.862,7.061,3.148,3.978,2.421,457.4,525.9,621.3
78675,2.0595,8.907,7.028,3.14,3.916,2.415,457.5,524.9,621.4
78676,2.2851,8.838,7.152,3.109,3.881,2.403,459.8,524,621.4
78677,2.0759,8.558,6.876,3.176,3.782,2.437,457.5,524.2,621.5
78678,2.0721,8.979,7.067,3.223,3.528,2.376,457.8,524.8,621.5
78679,2.086,8.902,7.059,3.137,3.858,2.444,457.6,525,621.2
78680,2.0559,8.625,7.027,3.115,3.861,2.449,457.4,524.3,621.2
78681,2.1694,8.918,7.078,3.245,3.62,2.39,458.2,526.4,621.3
78682,2.0756,8.813,7.116,3.141,3.816,2.435,457.5,524.4,621.2
78683,2.2191,8.885,7.09,3.166,3.683,2.385,458.8,524.8,621.4
78684,2.1131,9.18,7.126,3.122,3.812,2.473,457.7,525.9,621.2
78685,2.0946,8.877,7.028,3.287,3.779,2.436,457.9,524.2,621.4
78686,2.1768,8.851,6.983,3.211,3.632,2.436,458.6,524.8,621.3
78687,2.0699,8.743,7.155,3.119,3.745,2.481,457.6,523.9,621.2
78688,2.187,8.773,7.142,3.251,3.801,2.485,459.3,524,621.2
78689,2.1913,8.77,6.897,3.216,3.581,2.433,458.2,525.1,621.3
78690,2.2094,8.965,7.067,3.134,3.9,2.44,458.7,524.8,621.3
78691,2.1652,8.903,7.106,3.087,3.965,2.508,458.6,524.9,621.2
78692,2.0981,8.565,6.941,3.2,3.778,2.463,457.7,526,621.4
78693,2.059,8.624,7.042,3.344,3.696,2.506,457.5,525.3,621.4
78694,2.0805,8.82,7.078,3.202,3.692,2.421,457.5,525.5,621.3
78695,2.0701,8.851,6.996,3.233,3.581,2.462,457.8,526,621.6
78696,2.0815,8.702,7.144,3.254,3.513,2.546,457.6,524.9,621.1
78697,2.2553,8.707,6.973,3.206,4.026,2.514,459.8,524.4,621.5
78698,1.9955,8.803,7.129,3.187,3.728,2.411,457.5,524.1,621.3
78699,2.1304,8.85,6.964,3.235,3.506,2.425,458,524.2,621.5
78700,2.0946,8.65,6.968,3.339,3.56,2.408,457.9,524.1,621.5
78701,2.1425,8.895,6.978,3.325,3.6,2.439,458.3,525.6,621.3
78702,2.0774,8.805,7.035,3.248,3.555,2.4,457.8,526.3,621.3
78703,2.2255,8.61,7.157,3.236,3.676,2.57,458.7,524.5,621.5
78704,2.0763,8.68,7.049,3.213,3.813,2.569,457.8,523.9,621.2
78705,2.2372,8.841,7.093,3.31,3.642,2.443,459.1,525.4,621.1
78706,2.0936,8.653,7.021,3.272,3.766,2.418,457.7,523.9,621.3
78707,2.1376,8.949,7.043,3.191,3.58,2.465,458.1,525.1,621.5
78708,2.1165,8.913,7.216,3.088,3.849,2.55,458.3,524.6,621.2
78709,2.1829,8.708,7.02,3.223,3.55,2.549,458,525.5,621.5
78710,2.1818,8.709,6.951,3.098,3.89,2.594,458.7,524.2,621.2
78711,2.0554,8.537,6.981,3.16,3.925,2.44,457.6,523.9,621.2
78712,2.0928,8.564,7.183,3.345,3.83,2.431,457.9,524,621.2
78713,2.1878,8.678,7.07,3.315,3.523,2.38,458.4,526.2,621.5
78714,2.1065,8.925,7.079,3.399,3.966,2.422,457.5,525.3,621.3
78715,2.072,8.768,7.155,3.26,3.777,2.573,457.5,525.9,621.2
78716,2.1351,8.898,7.059,3.219,3.804,2.558,458.7,525.1,621.3
78717,2.2324,8.84,7.117,3.437,3.536,2.393,458.9,526.6,621.4
78718,2.1272,8.786,7.098,3.102,3.891,2.498,457.9,524.3,621.3
78719,2.1197,8.834,7.049,3.208,3.465,2.422,457.9,525.6,621
78720,2.0622,9.072,7.117,3.208,3.928,2.641,457.5,525.4,621.3
78721,2.074,8.671,7.048,3.467,3.73,2.43,457.4,525.8,621.1
78722,1.9951,8.718,7.151,3.079,3.864,2.543,457.4,524,621.2
78723,2.1678,8.937,7.021,3.367,3.501,2.399,458.1,525.5,621.4
78724,2.164,8.813,7.191,3.22,3.771,2.554,459,524.4,621.3
78725,2.0737,8.834,7.01,3.113,3.76,2.503,457.5,524.6,621.4
78726,2.0962,8.76,7.153,3.225,3.675,2.412,457.9,524,621.2
78727,2.0748,8.828,7.072,3.12,3.864,2.433,457.7,525,621.3
78728,2.102,8.752,7.015,3.245,3.885,2.405,457.5,524.9,621.4
78729,2.1185,8.878,7.029,3.207,3.771,2.472,458.2,525.2,621.6
78730,2.1508,8.62,6.898,3.191,3.591,2.621,458.7,525.7,621.6
78731,2.0687,8.675,6.884,3.287,3.604,2.443,457.7,524.2,621.4
78732,2.0268,8.983,6.99,3.148,3.985,2.427,457.6,525.3,621.5
78733,2.1123,9.068,7.177,3.245,3.941,2.418,458.1,525.5,621.2
78734,2.0731,8.797,6.966,3.647,3.66,2.379,457.7,524,621.5
78735,2.0785,8.926,7.034,3.12,3.756,2.662,457.6,524.9,621.4
78736,2.0267,8.78,7.076,3.217,3.934,2.6,457.3,524.6,621.3
78737,2.1248,8.881,6.937,3.543,3.594,2.385,457.7,526.1,621.5
78738,2.1425,8.592,6.997,3.408,3.723,2.398,458.1,525.1,621.3
78739,2.0742,8.648,7.121,3.232,3.504,2.537,457.9,525.7,621.4
78740,2.1263,9.024,7.086,3.071,3.967,2.759,458.1,524.5,621.4
78741,2.1121,8.617,7.064,3.122,3.591,2.603,457.9,524.3,621.4
78742,2.1159,8.7,7.093,3.226,3.875,2.58,458.1,523.7,621.3
78743,2.0822,9.087,7.11,3.143,4.01,2.56,457.6,524.8,621.3
78744,2.0942,8.844,7.128,3.155,3.645,2.61,457.7,524.2,621.3
78745,2.065,8.581,6.955,3.18,3.581,2.431,457.7,525.2,621.5
78746,2.0452,8.856,7.083,3.431,3.566,2.421,458,524.5,621.3
78747,2.1185,8.84,6.896,3.133,3.443,2.564,457.8,526.1,621.5
78748,2.1308,8.789,7.034,3.2,3.399,2.563,458.4,524.5,621.3
78749,2.0096,8.615,6.464,3.175,3.647,2.396,457.3,524.5,621.5
78750,2.022,9.033,7.033,3.233,3.566,2.43,457.5,524.9,621.4
78751,2.1995,9.186,7.116,3.238,3.53,2.413,459.2,524.6,621.3
78752,1.9918,8.651,7.116,3.062,3.583,2.541,457.4,524.6,621.4
78753,2.0537,8.871,7.135,3.122,3.614,2.422,457.4,525.3,621.1
78754,2.071,8.663,6.977,3.135,3.658,2.465,457.6,524.4,621.3
78755,2.2015,8.769,7.095,3.195,3.632,2.411,458.7,523.9,621.2
78756,2.2328,8.724,7.19,3.166,3.405,2.705,459,524.8,621
78757,2.0668,8.703,7.043,3.076,3.632,2.547,457.7,524,621.4
78758,2.1392,8.838,7.042,3.211,3.663,2.429,458,525.7,621.3
78759,2.0541,8.751,6.958,3.23,3.644,2.653,457.8,524.6,621.4
78760,1.9901,8.612,6.568,3.08,3.507,2.488,457.4,524,621.2
78761,2.0888,8.89,6.966,3.13,3.411,2.392,457.6,525.8,621.5
78762,2.0762,8.801,7.12,3.279,3.566,2.418,457.7,523.8,621.4
78763,2.1007,8.864,7.003,3.19,3.391,2.398,457.6,526.3,621.4
78764,2.0571,8.815,7.11,3.085,3.592,2.651,457.6,525,621.3
78765,2.1132,8.663,7.177,3.097,3.532,2.537,458,524.9,621.2
78766,2.1908,8.861,7.131,3.147,3.586,2.71,458.4,525.6,621.2
78767,2.0732,8.698,6.951,3.34,3.371,2.399,457.5,524.9,621.6
78768,2.0622,8.681,7.037,3.235,3.411,2.51,457.7,525.6,621.5
78769,2.1177,8.964,7.134,3.219,3.59,2.488,458.1,525,621.4
78770,2.1083,8.633,7.127,3.356,3.361,2.615,457.8,525.3,621.2
78771,2.0571,8.784,7.157,3.24,3.496,2.582,457.7,524.4,621.3
78772,2.059,8.759,7.071,3.249,3.373,2.435,457.7,525.3,621.4
78773,2.0996,8.896,7.063,3.393,3.571,2.428,457.9,524.4,621.3
78774,1.9792,8.742,7.061,3.286,3.604,2.455,457.4,524.6,621.4
78775,2.2587,9.014,7.062,3.204,3.395,2.455,459.3,525.1,621.3
78776,2.0416,8.806,7.091,3.166,3.567,2.443,457.8,525.9,621.1
78777,2.2492,8.762,7.093,3.28,3.598,2.447,459.7,523.9,621.4
78778,2.1617,8.799,7.015,3.335,3.6,2.434,458.7,524.6,621.3
78779,2.1231,8.771,6.997,3.242,3.45,2.512,457.8,526.2,621.2
78780,2.1049,8.609,6.925,3.15,3.346,2.474,457.6,524.2,621.4
78781,2.1629,8.604,6.979,3.179,3.405,2.556,458.2,524.7,621.3
78782,2.0935,8.542,7.023,3.178,3.349,2.626,457.6,526.2,621.3
78783,2.0906,8.747,6.929,3.179,3.627,2.479,458.2,524,621.5
78784,2.0663,8.868,6.964,3.212,3.586,2.426,457.6,524.6,621.4
78785,2.0743,8.711,6.928,3.143,3.345,2.563,457.5,524.9,621.7
78786,2.1008,8.906,7.004,3.135,3.556,2.443,457.7,524.5,621.3
78787,2.1551,8.858,7.121,3.195,3.621,2.584,458.5,524.2,621.3
78788,2.0829,8.865,7.006,3.243,3.634,2.425,458,525.8,621.2
78789,2.0906,8.797,7.032,3.17,3.601,2.416,457.7,524.2,621.3
78790,2.0739,9.03,7.065,3.16,3.618,2.471,457.7,525,621.1
78791,2.0362,8.753,7.111,3.181,3.661,2.452,457.7,524.1,621.2
78792,2.0883,8.618,7.01,3.343,3.386,2.389,457.8,525.6,621.5
78793,2.0732,8.679,7.049,3.081,3.582,2.59,457.7,523.9,621.2
78794,2.0243,8.89,7.08,3.22,3.585,2.455,457.5,524.3,621.2
